DATAFLOW,LAST UPDATE,freq,indic_bt,cpa2_1,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2007-04,1.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2007-05,0.9,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2007-06,0.6,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2007-07,0.8,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2007-08,0.6,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2007-09,0.3,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2007-10,0.8,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2007-11,0.3,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2007-12,0.9,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2008-01,0.9,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2008-02,0.3,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2008-03,0.9,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2008-04,0.4,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2008-05,0.4,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2008-06,0.3,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2008-07,0.3,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2008-08,0.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2008-09,0.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2008-10,0.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2008-11,-0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2008-12,0.0,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2009-01,-0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2009-02,-0.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2009-03,-0.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2009-04,-0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2009-05,-0.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2009-06,-0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2009-07,-0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2009-08,0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2009-09,-0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2009-10,-0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2009-11,0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2009-12,0.0,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2010-01,-0.3,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2010-02,0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2010-03,0.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2010-04,0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2010-05,0.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2010-06,0.0,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2010-07,-0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2010-08,0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2010-09,-0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2010-10,0.0,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2010-11,0.0,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2010-12,0.0,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2011-01,0.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2011-02,0.0,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2011-03,0.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2011-04,0.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2011-05,0.4,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2011-06,0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2011-07,0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2011-08,0.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2011-09,0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2011-10,0.0,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2011-11,0.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2011-12,0.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2012-01,0.0,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2012-02,0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2012-03,-0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2012-04,-0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2012-05,-0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2012-06,-0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2012-07,-0.3,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2012-08,-0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2012-09,-0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2012-10,-0.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2012-11,-0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2012-12,-0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2013-01,-0.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2013-02,-0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2013-03,-0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2013-04,-0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2013-05,-0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2013-06,-0.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2013-07,-0.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2013-08,-0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2013-09,-0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2013-10,-0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2013-11,-0.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2013-12,-0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2014-01,-0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2014-02,-0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2014-03,-0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2014-04,-0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2014-05,0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2014-06,-0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2014-07,0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2014-08,0.0,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2014-09,0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2014-10,0.0,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2014-11,-0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2014-12,0.0,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2015-01,0.0,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2015-02,-0.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2015-03,-0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2015-04,-0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2015-05,-0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2015-06,-0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2015-07,-0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2015-08,0.0,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2015-09,-0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2015-10,-0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2015-11,-0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2015-12,-0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2016-01,0.0,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2016-02,0.0,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2016-03,0.0,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2016-04,0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2016-05,0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2016-06,0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2016-07,0.0,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2016-08,0.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2016-09,-0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2016-10,0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2016-11,0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2016-12,0.0,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2017-01,0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2017-02,-0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2017-03,0.0,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2017-04,0.0,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2017-05,0.0,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2017-06,0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2017-07,0.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2017-08,0.3,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2017-09,0.4,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2017-10,0.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2017-11,0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2017-12,0.3,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2018-01,0.0,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2018-02,0.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2018-03,0.3,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2018-04,0.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2018-05,0.4,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2018-06,0.6,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2018-07,0.5,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2018-08,0.4,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2018-09,0.5,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2018-10,0.6,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2018-11,0.4,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2018-12,0.4,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2019-01,0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2019-02,0.3,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2019-03,0.3,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2019-04,0.4,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2019-05,0.4,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2019-06,0.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2019-07,0.4,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2019-08,0.3,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2019-09,0.3,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2019-10,0.4,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2019-11,0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2019-12,0.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2020-01,0.4,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2020-02,0.3,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2020-03,0.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2020-04,0.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2020-05,0.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2020-06,0.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2020-07,0.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2020-08,0.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2020-09,0.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2020-10,0.1,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2020-11,0.3,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2020-12,0.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2021-01,0.5,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2021-02,0.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2021-03,0.3,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2021-04,0.6,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2021-05,0.6,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2021-06,0.6,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2021-07,0.7,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2021-08,0.7,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2021-09,0.8,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2021-10,1.0,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2021-11,0.5,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2021-12,0.6,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2022-01,1.2,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2022-02,1.3,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2022-03,1.4,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2022-04,1.8,
ESTAT:STS_COPI_M(1.0),11/05/23 11:00:00,M,CSTO,CPA_F41001_X_410014,NSA,PCH_PRE,PL,2022-05,1.7,
